Município,Branca,Parda,Nome_UF,id,Vencedor
Couto Magalhães (TO),0.254941106009183,0.580954282291875,Tocantins,1706001,Parda
Cristalândia (TO),0.204727674868676,0.703898258225048,Tocantins,1706100,Parda
Crixás do Tocantins (TO),0.195012787723785,0.680946291560102,Tocantins,1706258,Parda
Darcinópolis (TO),0.210316707756495,0.673999620709274,Tocantins,1706506,Parda
Dianópolis (TO),0.203066136458769,0.660736709920469,Tocantins,1707009,Parda
Divinópolis do Tocantins (TO),0.286185761433286,0.672010058148672,Tocantins,1707108,Parda
Dois Irmãos do Tocantins (TO),0.224828934506354,0.709677419354839,Tocantins,1707207,Parda
Dueré (TO),0.223867595818815,0.721689895470383,Tocantins,1707306,Parda
Esperantina (TO),0.118509919797383,0.759708737864078,Tocantins,1707405,Parda
Fátima (TO),0.233639947437582,0.687253613666229,Tocantins,1707553,Parda
Figueirópolis (TO),0.292883895131086,0.607303370786517,Tocantins,1707652,Parda
Filadélfia (TO),0.229747207524985,0.683245149911817,Tocantins,1707702,Parda
Formoso do Araguaia (TO),0.226135561947143,0.628805557063005,Tocantins,1708205,Parda
Tabocão (TO),0.236461347664324,0.677139313766019,Tocantins,1708254,Parda
Goianorte (TO),0.279257465698144,0.659806295399516,Tocantins,1708304,Parda
Goiatins (TO),0.197529840848806,0.56117374005305,Tocantins,1709005,Parda
Guaraí (TO),0.27801724137931,0.630301724137931,Tocantins,1709302,Parda
Gurupi (TO),0.310207804051853,0.601850042342518,Tocantins,1709500,Parda
Ipueiras (TO),0.128737034777303,0.830384380719951,Tocantins,1709807,Parda
Itacajá (TO),0.218046171171171,0.550675675675676,Tocantins,1710508,Parda
Itaguatins (TO),0.164372201028363,0.763310665118593,Tocantins,1710706,Parda
Itapiratins (TO),0.225084937712344,0.632502831257078,Tocantins,1710904,Parda
Itaporã do Tocantins (TO),0.279754601226994,0.644580777096115,Tocantins,1711100,Parda
Jaú do Tocantins (TO),0.254063301967494,0.644425434844596,Tocantins,1711506,Parda
Juarina (TO),0.225011205737337,0.714477812640072,Tocantins,1711803,Parda
Lagoa da Confusão (TO),0.199216454456415,0.566503428011753,Tocantins,1711902,Parda
Lagoa do Tocantins (TO),0.158014184397163,0.717446808510638,Tocantins,1711951,Parda
Lajeado (TO),0.329246303642265,0.183916336098089,Tocantins,1712009,Branca
Lavandeira (TO),0.162616822429907,0.741433021806854,Tocantins,1712157,Parda
Lizarda (TO),0.106308724832215,0.821208053691275,Tocantins,1712405,Parda
Luzinópolis (TO),0.219298245614035,0.689168573607933,Tocantins,1712454,Parda
Marianópolis do Tocantins (TO),0.261259191176471,0.593979779411765,Tocantins,1712504,Parda
Mateiros (TO),0.131354026090868,0.675663517768781,Tocantins,1712702,Parda
Maurilândia do Tocantins (TO),0.170894102726696,0.704502219403932,Tocantins,1712801,Parda
Miracema do Tocantins (TO),0.260394507832141,0.62952040224328,Tocantins,1713205,Parda
Miranorte (TO),0.344529826507169,0.555335498692862,Tocantins,1713304,Parda
Monte do Carmo (TO),0.127010125074449,0.742257296009529,Tocantins,1713601,Parda
Monte Santo do Tocantins (TO),0.308872901678657,0.597601918465228,Tocantins,1713700,Parda
Palmeiras do Tocantins (TO),0.22595818815331,0.692682926829268,Tocantins,1713809,Parda
Muricilândia (TO),0.181789340101523,0.625634517766498,Tocantins,1713957,Parda
Natividade (TO),0.144,0.680333333333333,Tocantins,1714203,Parda
Nazaré (TO),0.178978568171455,0.724806201550388,Tocantins,1714302,Parda
Nova Olinda (TO),0.248736664795059,0.682013849897062,Tocantins,1714880,Parda
Nova Rosalândia (TO),0.212466843501326,0.669496021220159,Tocantins,1715002,Parda
Novo Acordo (TO),0.160818713450292,0.761562998405104,Tocantins,1715101,Parda
Novo Alegre (TO),0.248468941382327,0.661854768153981,Tocantins,1715150,Parda
Novo Jardim (TO),0.166056166056166,0.768009768009768,Tocantins,1715259,Parda
Oliveira de Fátima (TO),0.241080038572806,0.686595949855352,Tocantins,1715507,Parda
Palmeirante (TO),0.182882519176423,0.778360920468308,Tocantins,1715705,Parda
Palmeirópolis (TO),0.275650633601308,0.639324158604715,Tocantins,1715754,Parda
Paraíso do Tocantins (TO),0.335997478442939,0.589954296778261,Tocantins,1716109,Parda
Paranã (TO),0.0835751596053395,0.686980073515187,Tocantins,1716208,Parda
Pau D'Arco (TO),0.246076721883173,0.634699215344377,Tocantins,1716307,Parda
Pedro Afonso (TO),0.242828667995494,0.667302192564347,Tocantins,1716505,Parda
Peixe (TO),0.17825500770416,0.651386748844376,Tocantins,1716604,Parda
Pequizeiro (TO),0.255639097744361,0.652354570637119,Tocantins,1716653,Parda
Colméia (TO),0.344675415166647,0.560097549645802,Tocantins,1716703,Parda
Pindorama do Tocantins (TO),0.241233910341767,0.631602308033733,Tocantins,1717008,Parda
Piraquê (TO),0.206506849315068,0.625,Tocantins,1717206,Parda
Pium (TO),0.21213026590977,0.607409620555722,Tocantins,1717503,Parda
Ponte Alta do Bom Jesus (TO),0.108494718309859,0.808318661971831,Tocantins,1717800,Parda
Ponte Alta do Tocantins (TO),0.169777158774373,0.7008356545961,Tocantins,1717909,Parda
Porto Alegre do Tocantins (TO),0.132331902718169,0.732117310443491,Tocantins,1718006,Parda
Porto Nacional (TO),0.224921661986733,0.612705001424327,Tocantins,1718204,Parda
Praia Norte (TO),0.184358271314793,0.685076380728555,Tocantins,1718303,Parda
Presidente Kennedy (TO),0.211083944580277,0.710948111926107,Tocantins,1718402,Parda
Pugmil (TO),0.263824398480371,0.620937104263402,Tocantins,1718451,Parda
Recursolândia (TO),0.153927813163482,0.750265392781316,Tocantins,1718501,Parda
Riachinho (TO),0.177523264137437,0.602481507993319,Tocantins,1718550,Parda
Rio da Conceição (TO),0.134772462077013,0.745624270711785,Tocantins,1718659,Parda
Rio dos Bois (TO),0.186770428015564,0.752529182879377,Tocantins,1718709,Parda
Rio Sono (TO),0.141829229293252,0.798528941477454,Tocantins,1718758,Parda
Sampaio (TO),0.164855072463768,0.650621118012422,Tocantins,1718808,Parda
Sandolândia (TO),0.328322309079976,0.569452796151533,Tocantins,1718840,Parda
Santa Fé do Araguaia (TO),0.275041672980755,0.582512501894226,Tocantins,1718865,Parda
Santa Maria do Tocantins (TO),0.252591568762958,0.676917760884589,Tocantins,1718881,Parda
Santa Rita do Tocantins (TO),0.225093984962406,0.670112781954887,Tocantins,1718899,Parda
Santa Rosa do Tocantins (TO),0.0816549912434326,0.776707530647986,Tocantins,1718907,Parda
Santa Tereza do Tocantins (TO),0.162901307966706,0.716210860087198,Tocantins,1719004,Parda
Santa Terezinha do Tocantins (TO),0.267582861762328,0.648342764753436,Tocantins,1720002,Parda
São Bento do Tocantins (TO),0.180989583333333,0.680989583333333,Tocantins,1720101,Parda
São Félix do Tocantins (TO),0.100208768267223,0.730688935281837,Tocantins,1720150,Parda
São Miguel do Tocantins (TO),0.199217631905353,0.626085297204465,Tocantins,1720200,Parda
São Salvador do Tocantins (TO),0.121993127147766,0.732646048109966,Tocantins,1720259,Parda
São Sebastião do Tocantins (TO),0.175811347186551,0.664954471165071,Tocantins,1720309,Parda
São Valério (TO),0.175678758840977,0.584759297284965,Tocantins,1720499,Parda
Silvanópolis (TO),0.13516179952644,0.700670876085241,Tocantins,1720655,Parda
Sítio Novo do Tocantins (TO),0.192938347179711,0.70266724967206,Tocantins,1720804,Parda
Sucupira (TO),0.250861079219288,0.586681974741676,Tocantins,1720853,Parda
Taguatinga (TO),0.169224636236795,0.747857285230217,Tocantins,1720903,Parda
Taipas do Tocantins (TO),0.102313624678663,0.809254498714653,Tocantins,1720937,Parda
Talismã (TO),0.258391881342701,0.568696330991413,Tocantins,1720978,Parda
Palmas (TO),0.32389961897254,0.554145315990014,Tocantins,1721000,Parda
Tocantínia (TO),0.105255344418052,0.413301662707838,Tocantins,1721109,Parda
Tocantinópolis (TO),0.210044652725585,0.625491843140722,Tocantins,1721208,Parda
Tupirama (TO),0.231893265565438,0.65438373570521,Tocantins,1721257,Parda
Tupiratins (TO),0.170720076299475,0.592274678111588,Tocantins,1721307,Parda
Wanderlândia (TO),0.19187687824424,0.742282123668154,Tocantins,1722081,Parda
Xambioá (TO),0.217171717171717,0.633141762452107,Tocantins,1722107,Parda
Açailândia (MA),0.247445865810643,0.663863446327141,Maranhão,2100055,Parda
Afonso Cunha (MA),0.123624047417443,0.782387806943268,Maranhão,2100105,Parda
Água Doce do Maranhão (MA),0.240221051722649,0.743372765736983,Maranhão,2100154,Parda
Alcântara (MA),0.162463960459476,0.570088325477095,Maranhão,2100204,Parda
Aldeias Altas (MA),0.126503006012024,0.759727788911156,Maranhão,2100303,Parda
Altamira do Maranhão (MA),0.188466058031275,0.742655699177438,Maranhão,2100402,Parda
Alto Alegre do Maranhão (MA),0.148339363388756,0.767795438838977,Maranhão,2100436,Parda
Alto Alegre do Pindaré (MA),0.158386193128763,0.733908619634865,Maranhão,2100477,Parda
Alto Parnaíba (MA),0.133847297046257,0.772896154560654,Maranhão,2100501,Parda
Amapá do Maranhão (MA),0.176644378790235,0.772819157207277,Maranhão,2100550,Parda
Amarante do Maranhão (MA),0.191388947479435,0.623497152499473,Maranhão,2100600,Parda
Anajatuba (MA),0.336641493021233,0.61907397888577,Maranhão,2100709,Parda
Anapurus (MA),0.17210703780759,0.778248080924026,Maranhão,2100808,Parda
Apicum-Açu (MA),0.166722374490273,0.702988167658266,Maranhão,2100832,Parda
Araguanã (MA),0.160380734273241,0.666070278394046,Maranhão,2100873,Parda
Araioses (MA),0.219880014115986,0.714433596047524,Maranhão,2100907,Parda
Arame (MA),0.204939751435241,0.607501104031291,Maranhão,2100956,Parda
Arari (MA),0.350603762987925,0.573223813535524,Maranhão,2101004,Parda
Axixá (MA),0.168317699658105,0.738143245375647,Maranhão,2101103,Parda
Bacabal (MA),0.233961698084904,0.611380569028451,Maranhão,2101202,Parda
Bacabeira (MA),0.253534338358459,0.668475711892797,Maranhão,2101251,Parda
Bacuri (MA),0.113105275837148,0.56715249337509,Maranhão,2101301,Parda
Bacurituba (MA),0.0846400906858115,0.607594936708861,Maranhão,2101350,Parda
Balsas (MA),0.224774925773393,0.674947323053347,Maranhão,2101400,Parda
Barão de Grajaú (MA),0.215122470713525,0.677988901967378,Maranhão,2101509,Parda
Barra do Corda (MA),0.245382107931909,0.651370276469878,Maranhão,2101608,Parda
Barreirinhas (MA),0.187292918259603,0.762734389222647,Maranhão,2101707,Parda
Belágua (MA),0.1817903126916,0.766860821581852,Maranhão,2101731,Parda
Bela Vista do Maranhão (MA),0.244833596149058,0.626027056187235,Maranhão,2101772,Parda
Benedito Leite (MA),0.278478698116657,0.652221612726275,Maranhão,2101806,Parda
Bequimão (MA),0.340198584349194,0.446323240267401,Maranhão,2101905,Parda
Bernardo do Mearim (MA),0.312875250166778,0.597565043362241,Maranhão,2101939,Parda
Boa Vista do Gurupi (MA),0.136746760598817,0.795571770033966,Maranhão,2101970,Parda
Bom Jardim (MA),0.171092729647366,0.689620732925299,Maranhão,2102002,Parda
Bom Jesus das Selvas (MA),0.133279454654064,0.723145577848835,Maranhão,2102036,Parda
Bom Lugar (MA),0.227493588878391,0.692603590228101,Maranhão,2102077,Parda
Brejo (MA),0.177613237806889,0.720675080188255,Maranhão,2102101,Parda
Brejo de Areia (MA),0.185404339250493,0.740182894029048,Maranhão,2102150,Parda
Buriti (MA),0.188575870876985,0.745566949246659,Maranhão,2102200,Parda
Buriti Bravo (MA),0.187999475959649,0.66330407441373,Maranhão,2102309,Parda
Buriticupu (MA),0.220089826325551,0.695586860217361,Maranhão,2102325,Parda
Buritirana (MA),0.216247294372294,0.72754329004329,Maranhão,2102358,Parda
Cachoeira Grande (MA),0.206843476201752,0.733483305706844,Maranhão,2102374,Parda
Cajapió (MA),0.151798357405834,0.775228924761635,Maranhão,2102408,Parda
Cajari (MA),0.145490238848293,0.790925946122805,Maranhão,2102507,Parda
Campestre do Maranhão (MA),0.240182511780986,0.702071957513651,Maranhão,2102556,Parda
Cândido Mendes (MA),0.178924614968927,0.722993785463388,Maranhão,2102606,Parda
Cantanhede (MA),0.123581768388106,0.815532081377152,Maranhão,2102705,Parda
Capinzal do Norte (MA),0.193681061880725,0.714432604225089,Maranhão,2102754,Parda
Carolina (MA),0.245961851496306,0.651571434533996,Maranhão,2102804,Parda
Carutapera (MA),0.166999909115696,0.783104607834227,Maranhão,2102903,Parda
Caxias (MA),0.182624559232113,0.666789146957009,Maranhão,2103000,Parda
Cedral (MA),0.177818782169564,0.766436826260076,Maranhão,2103109,Parda
Central do Maranhão (MA),0.105109674147331,0.582350703689616,Maranhão,2103125,Parda
Centro do Guilherme (MA),0.2158376442499,0.649104655789893,Maranhão,2103158,Parda
Centro Novo do Maranhão (MA),0.182669390534559,0.708602882760186,Maranhão,2103174,Parda
Chapadinha (MA),0.244021813224267,0.685303340149966,Maranhão,2103208,Parda
Cidelândia (MA),0.217308676266355,0.688692347050654,Maranhão,2103257,Parda
Codó (MA),0.141810264491096,0.715320490011691,Maranhão,2103307,Parda
Coelho Neto (MA),0.152342245989305,0.716577540106952,Maranhão,2103406,Parda
Colinas (MA),0.216804661146887,0.635132372482878,Maranhão,2103505,Parda
Conceição do Lago-Açu (MA),0.215225824328069,0.664103629814353,Maranhão,2103554,Parda
Coroatá (MA),0.219343863912515,0.680939651680842,Maranhão,2103604,Parda
Cururupu (MA),0.132334925885091,0.65885703785373,Maranhão,2103703,Parda
Davinópolis (MA),0.219333810318785,0.685110104141824,Maranhão,2103752,Parda
Dom Pedro (MA),0.252898902164807,0.678012433314228,Maranhão,2103802,Parda
Duque Bacelar (MA),0.129777443891445,0.818480608507841,Maranhão,2103901,Parda
Esperantinópolis (MA),0.242358551918491,0.704042922176458,Maranhão,2104008,Parda
Estreito (MA),0.260220454862564,0.672554764894656,Maranhão,2104057,Parda
Feira Nova do Maranhão (MA),0.150012306177701,0.802362786118631,Maranhão,2104073,Parda
Fernando Falcão (MA),0.209501136240667,0.478844280921978,Maranhão,2104081,Parda
Formosa da Serra Negra (MA),0.256011713690376,0.655854029396858,Maranhão,2104099,Parda
Fortaleza dos Nogueiras (MA),0.231581658938691,0.64064914992272,Maranhão,2104107,Parda
Fortuna (MA),0.233474632401643,0.664193932971255,Maranhão,2104206,Parda
Godofredo Viana (MA),0.180253878702398,0.692524682651622,Maranhão,2104305,Parda
Gonçalves Dias (MA),0.239045875757922,0.638027685619494,Maranhão,2104404,Parda
Governador Archer (MA),0.162861342479177,0.760509554140127,Maranhão,2104503,Parda
Governador Edison Lobão (MA),0.228562441019188,0.71097829506134,Maranhão,2104552,Parda
Governador Eugênio Barros (MA),0.171909198924395,0.700519041961103,Maranhão,2104602,Parda
Governador Luiz Rocha (MA),0.166416791604198,0.754122938530735,Maranhão,2104628,Parda
Governador Newton Bello (MA),0.130318033062012,0.796173533607452,Maranhão,2104651,Parda
Governador Nunes Freire (MA),0.155781268453998,0.765284831305854,Maranhão,2104677,Parda
Graça Aranha (MA),0.209446254071661,0.680293159609121,Maranhão,2104701,Parda
Grajaú (MA),0.247515823039634,0.602805469215532,Maranhão,2104800,Parda
Guimarães (MA),0.13376376127804,0.741577683966559,Maranhão,2104909,Parda
Humberto de Campos (MA),0.132651113062736,0.797204933368972,Maranhão,2105005,Parda
Icatu (MA),0.0846291509246371,0.82421952674488,Maranhão,2105104,Parda
Igarapé do Meio (MA),0.174900398406375,0.645019920318725,Maranhão,2105153,Parda
Igarapé Grande (MA),0.269087944932524,0.62684539443891,Maranhão,2105203,Parda
Imperatriz (MA),0.3062443182966,0.597854588796186,Maranhão,2105302,Parda
Itaipava do Grajaú (MA),0.190249702734839,0.693222354340071,Maranhão,2105351,Parda
Itapecuru Mirim (MA),0.177877958460795,0.727370793753019,Maranhão,2105401,Parda
Itinga do Maranhão (MA),0.238708120500342,0.652375015082653,Maranhão,2105427,Parda
Jatobá (MA),0.201032136992728,0.71323011963406,Maranhão,2105450,Parda
Jenipapo dos Vieiras (MA),0.131865284974093,0.476878238341969,Maranhão,2105476,Parda
João Lisboa (MA),0.25023306020313,0.636818605564006,Maranhão,2105500,Parda
Joselândia (MA),0.206375947644658,0.726559968897816,Maranhão,2105609,Parda
Junco do Maranhão (MA),0.190796019900498,0.755970149253731,Maranhão,2105658,Parda
Lago da Pedra (MA),0.216435561920882,0.691165939717466,Maranhão,2105708,Parda
Lago do Junco (MA),0.244663994780501,0.644794482244384,Maranhão,2105807,Parda
Lago Verde (MA),0.216519595120685,0.727095769530236,Maranhão,2105906,Parda
Lagoa do Mato (MA),0.220596305103347,0.713462593744284,Maranhão,2105922,Parda
Lago dos Rodrigues (MA),0.256222735437516,0.674878111367719,Maranhão,2105948,Parda
Lagoa Grande do Maranhão (MA),0.179804126652087,0.738803841399639,Maranhão,2105963,Parda
Lajeado Novo (MA),0.26852520583562,0.640618229091434,Maranhão,2105989,Parda
Lima Campos (MA),0.264116256675129,0.536811695701655,Maranhão,2106003,Parda
Loreto (MA),0.178841088674276,0.757243195785777,Maranhão,2106102,Parda
Luís Domingues (MA),0.184485407066052,0.743625192012289,Maranhão,2106201,Parda
Magalhães de Almeida (MA),0.239153920509467,0.728833797691477,Maranhão,2106300,Parda
Maracaçumé (MA),0.188984599321326,0.751292090837901,Maranhão,2106326,Parda
Marajá do Sena (MA),0.153893926220345,0.725003105204322,Maranhão,2106359,Parda
Maranhãozinho (MA),0.176039815143974,0.671667259153928,Maranhão,2106375,Parda
Mata Roma (MA),0.125544554455446,0.803828382838284,Maranhão,2106409,Parda
Matinha (MA),0.163216815170208,0.730363262508568,Maranhão,2106508,Parda
Matões (MA),0.139498887491535,0.742994421334365,Maranhão,2106607,Parda
Matões do Norte (MA),0.139843410178338,0.768885022473539,Maranhão,2106631,Parda
Milagres do Maranhão (MA),0.225548164572555,0.724193151022419,Maranhão,2106672,Parda
Mirador (MA),0.251564639155095,0.680715822413456,Maranhão,2106706,Parda
Miranda do Norte (MA),0.286936586564048,0.65104187988701,Maranhão,2106755,Parda
Mirinzal (MA),0.0927697285131523,0.770009846673231,Maranhão,2106805,Parda
Monção (MA),0.130285462221942,0.682935282626505,Maranhão,2106904,Parda
Montes Altos (MA),0.256587335316617,0.587122821929452,Maranhão,2107001,Parda
Morros (MA),0.135916324579655,0.804026317269302,Maranhão,2107100,Parda
Nina Rodrigues (MA),0.184531450577664,0.627727856225931,Maranhão,2107209,Parda
Nova Colinas (MA),0.177891504605937,0.723234390992835,Maranhão,2107258,Parda
Nova Iorque (MA),0.217211328976035,0.666448801742919,Maranhão,2107308,Parda
Nova Olinda do Maranhão (MA),0.180255043378279,0.700376293508937,Maranhão,2107357,Parda
Olho d'Água das Cunhãs (MA),0.289823127788829,0.605074995967959,Maranhão,2107407,Parda
Olinda Nova do Maranhão (MA),0.152340490099385,0.721189591078067,Maranhão,2107456,Parda
Paço do Lumiar (MA),0.247524281542223,0.635971880023972,Maranhão,2107506,Parda
Palmeirândia (MA),0.14069494777233,0.711042421658495,Maranhão,2107605,Parda
Paraibano (MA),0.275928965825996,0.606824852012138,Maranhão,2107704,Parda
Parnarama (MA),0.142976927080322,0.758283698606373,Maranhão,2107803,Parda
Passagem Franca (MA),0.227138139164104,0.675037011729871,Maranhão,2107902,Parda
